chrom,tss,tes,gene_id,exon_num,strand,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131,col132,col133,col134,col135,col136,col137,col138,col139,col140,col141,col142,col143,col144,col145,col146,col147,col148,col149,col150,col151,col152,col153,col154,col155,col156,col157,col158,col159,col160,col161
chr21,36135078,36146562,CBR3,3,+,0.0,0.0,0.473295,0.473295,0.473295,0.0,0.0,0.473295,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.0,0.0,0.473295,0.473295,0.0,1.419886,2.839773,13.725567,9.465908,8.992613,13.252272,17.985226,34.044056,46.91437,38.195771,33.628885,30.722685,29.061999,33.628885,25.325457,19.928228,18.267542,8.303428,7.888257,5.8124,4.151714,2.075857,0.415171,1.245514,0.0,0.0,0.0,0.0,0.0,0.0,0.415171,0.830343,0.830343,0.0,0.415171,0.415171,0.0,0.0,0.0,0.0,0.0,0.415171,0.415171,0.0,0.0,0.415171,0.415171,0.415171,0.415171,0.0,0.0,0.0,0.0,0.0,0.415171,0.0,0.0,0.0,0.0,0.0,0.0,0.415171,0.830343,0.415171,0.830343,0.415171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415171,0.415171,0.0,0.0,0.0,0.0,0.0,0.415171,0.0,0.415171,0.0,0.0,0.415171,0.0,0.0,0.0,0.0,0.0,0.0,0.415171,0.0,0.415171,0.415171,0.0,0.0,0.0,0.0,0.830343,0.0,0.0,0.0,0.415171,0.563447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.473295,0.0,0.473295,0.473295,0.473295,0.0,0.473295,0.473295,0.0,0.0,0.0
chr21,46458890,46571226,DIP2A,39,+,0.0,0.0,0.473295,1.419886,0.946591,0.473295,1.893182,0.473295,0.473295,1.419886,1.419886,1.419886,0.473295,0.473295,0.473295,0.946591,2.366477,4.732954,9.939204,16.092044,22.244885,36.917043,49.222723,54.902269,57.268746,51.589201,35.970452,17.985226,6.15284,1.419886,30.218416,2.402301,0.337165,0.379311,0.168583,0.126437,0.210728,0.0,0.084291,0.168583,0.042146,0.126437,0.126437,0.084291,0.0,0.084291,0.042146,0.126437,0.126437,0.084291,0.210728,0.042146,0.126437,0.168583,0.252874,0.168583,0.210728,0.252874,0.042146,0.126437,0.042146,0.168583,0.126437,0.168583,0.168583,0.337165,0.337165,0.337165,0.042146,0.084291,0.168583,0.042146,0.084291,0.084291,0.084291,0.042146,0.337165,0.337165,0.168583,0.084291,0.168583,0.084291,0.252874,0.084291,0.126437,0.084291,0.084291,0.0,0.295019,0.168583,0.252874,0.084291,0.042146,0.252874,0.126437,0.126437,0.168583,0.252874,0.379311,0.126437,0.168583,0.0,0.210728,0.042146,0.042146,0.084291,0.084291,0.463602,0.168583,0.084291,0.084291,0.168583,0.168583,0.210728,0.084291,0.295019,0.252874,0.379311,0.126437,0.126437,0.252874,0.084291,0.463602,0.210728,0.126437,0.168583,0.210728,0.210728,0.0,0.084291,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr21,36699114,36749917,SIM2,11,+,0.473295,0.473295,0.473295,0.0,0.0,0.0,0.0,0.473295,0.0,0.946591,0.0,0.0,0.946591,0.473295,0.946591,0.473295,0.473295,0.946591,1.419886,1.893182,4.259659,10.885795,11.832385,11.35909,18.931817,27.451134,42.596588,42.123292,21.771589,9.939204,28.789032,41.366765,30.279727,39.876071,30.6524,11.925554,3.633567,1.211189,1.024852,0.652179,0.093168,0.186337,0.186337,0.186337,0.093168,0.186337,0.186337,0.093168,0.186337,0.0,0.186337,0.186337,0.093168,0.0,0.0,0.0,0.093168,0.279505,0.0,0.093168,0.279505,0.093168,0.186337,0.186337,0.186337,0.279505,0.279505,0.186337,0.279505,0.279505,0.0,0.279505,0.279505,0.279505,0.0,0.279505,0.093168,0.186337,0.0,0.465842,0.372674,0.186337,0.186337,0.0,0.0,0.093168,0.093168,0.093168,0.186337,0.093168,0.0,0.0,0.093168,0.093168,0.093168,0.0,0.093168,0.093168,0.186337,0.186337,0.0,0.186337,0.093168,0.186337,0.0,0.279505,0.093168,0.0,0.093168,0.093168,0.0,0.186337,0.093168,0.55901,0.372674,0.279505,0.186337,0.186337,0.0,0.0,0.093168,0.0,0.093168,0.0,0.279505,0.0,0.186337,0.279505,0.093168,0.093168,0.0,0.946591,1.419886,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.0,0.0,1.419886,0.946591,0.473295,0.473295,0.0,0.0,0.946591,0.473295,0.473295,0.0
chr21,30590104,30590397,KRTAP22-2,1,-,0.473295,0.0,0.473295,0.473295,0.0,0.473295,0.473295,0.473295,0.0,0.473295,0.0,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946591,0.946591,0.473295,0.0,0.0,0.0,0.0,0.946591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946591,0.946591,0.0,0.0,0.473295,0.473295,0.473295
chr21,32628758,32728040,SYNJ1,32,-,0.473295,0.0,0.0,0.946591,1.419886,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.473295,0.946591,0.946591,0.946591,0.0,0.946591,0.473295,1.419886,1.893182,4.259659,10.412499,22.71818,29.817611,36.443747,46.856246,79.51363,61.055109,21.298294,9.235033,48.951724,8.54031,0.906513,0.190845,0.238556,0.238556,0.047711,0.190845,0.38169,0.047711,0.095422,0.047711,0.047711,0.095422,0.047711,0.190845,0.047711,0.333979,0.0,0.190845,0.047711,0.095422,0.0,0.095422,0.477112,0.620246,0.238556,0.095422,0.143134,0.143134,0.238556,0.143134,0.143134,0.143134,0.190845,0.238556,0.095422,0.047711,0.095422,0.095422,0.190845,0.143134,0.238556,0.047711,0.238556,0.38169,0.190845,0.0,0.047711,0.143134,0.095422,0.095422,0.095422,0.047711,0.238556,0.238556,0.190845,0.095422,0.047711,0.333979,0.143134,0.143134,0.143134,0.286267,0.047711,0.143134,0.047711,0.190845,0.143134,0.143134,0.190845,0.095422,0.190845,0.190845,0.286267,0.143134,0.047711,0.143134,0.095422,0.190845,0.0,0.047711,0.095422,0.095422,0.095422,0.286267,0.095422,0.047711,0.143134,0.0,0.143134,0.190845,0.095422,0.047711,0.143134,0.095422,0.047711,0.143134,0.095422,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.946591,0.946591,0.473295,0.0,0.0,0.0,0.0,0.0,0.946591,1.893182,0.0,0.0,0.0
chr21,39445864,39515506,SH3BGR,7,+,0.0,0.0,0.473295,0.0,0.0,0.473295,0.473295,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.0,0.0,0.946591,1.893182,5.679545,4.732954,10.885795,13.252272,14.672158,35.497156,63.894881,70.994313,78.093744,58.215336,12.305681,14.824483,0.136004,0.068002,0.068002,0.272009,0.272009,0.068002,0.272009,0.340011,0.61202,0.204007,0.272009,0.136004,0.272009,0.204007,0.204007,0.0,0.136004,0.0,0.068002,0.0,0.136004,0.136004,0.204007,0.068002,0.272009,0.136004,0.340011,0.340011,0.136004,0.0,0.068002,0.136004,0.340011,0.0,0.0,0.136004,0.068002,0.272009,0.204007,0.068002,0.0,0.272009,0.340011,0.136004,0.204007,0.204007,0.0,0.272009,0.204007,0.204007,0.136004,0.068002,0.136004,0.340011,0.136004,0.204007,0.0,0.0,0.0,0.068002,0.204007,0.136004,0.204007,0.136004,0.068002,0.136004,0.0,0.068002,0.068002,0.068002,0.136004,0.204007,0.0,0.068002,0.0,0.136004,0.136004,0.136004,0.068002,0.0,0.204007,0.136004,0.136004,0.340011,0.136004,0.136004,0.0,0.204007,0.0,0.136004,0.068002,0.068002,0.136004,0.136004,0.068002,0.0,0.272009,0.068002,0.204007,0.0,0.0,0.0,0.0,0.473295,0.0,0.946591,0.946591,0.946591,0.0,0.0,0.0,0.473295,0.0,0.0,0.0,0.0,0.473295,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946591
chr21,46635673,46665124,PRMT2,7,+,0.0,0.0,0.0,0.0,0.0,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.473295,0.0,0.0,0.0,0.0,0.473295,0.473295,1.893182,0.946591,4.732954,8.519318,9.939204,13.725567,19.405112,23.664771,7.099431,15.145453,64.876889,42.982951,12.878787,2.736742,0.643939,0.32197,0.32197,0.482955,0.482955,0.643939,0.160985,0.32197,0.0,0.160985,0.0,0.160985,0.0,0.32197,0.160985,0.643939,0.32197,0.0,0.0,0.160985,0.32197,0.0,0.0,0.32197,0.160985,0.32197,0.160985,0.160985,0.0,0.0,0.0,0.32197,0.32197,0.32197,0.482955,0.0,0.32197,0.0,0.160985,0.32197,0.32197,0.32197,0.160985,0.32197,0.160985,0.32197,0.160985,0.32197,0.160985,0.32197,0.160985,0.0,0.32197,0.32197,0.0,0.0,0.160985,0.482955,0.0,0.32197,0.160985,0.32197,0.0,0.160985,0.160985,0.32197,0.160985,0.0,0.0,0.32197,0.0,0.160985,0.160985,0.0,0.0,0.32197,0.160985,0.32197,0.32197,0.0,0.32197,0.0,0.160985,0.643939,0.482955,0.0,0.160985,0.160985,0.0,0.32197,0.32197,0.482955,0.32197,0.160985,0.160985,0.160985,0.0,0.946591,0.946591,0.0,0.0,0.946591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.946591,0.946591,0.0,0.946591,5.679545,7.572727,8.519318,16.56534,12.305681,16.56534,20.351703,23.664771,17.038635,15.145453
chr21,44285875,44298648,AIRE,14,+,0.0,0.0,0.0,0.0,0.473295,0.473295,0.0,0.0,0.473295,0.946591,0.473295,0.0,0.0,0.0,0.0,0.473295,0.473295,0.0,0.473295,0.473295,0.0,0.0,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745347,0.372674,0.372674,0.372674,0.0,0.372674,0.0,0.0,0.372674,0.0,0.0,0.0,0.372674,0.0,0.372674,0.745347,0.0,0.372674,0.0,0.372674,0.372674,0.0,0.0,0.0,0.0,0.0,0.372674,0.372674,0.0,0.0,0.372674,0.0,0.0,0.0,0.372674,0.745347,1.118021,0.745347,0.372674,0.0,0.0,0.0,0.0,0.372674,0.372674,0.0,0.0,0.372674,0.372674,0.0,0.745347,0.372674,0.0,0.0,0.372674,0.745347,0.745347,0.0,0.0,0.372674,0.0,0.372674,0.0,0.0,0.372674,0.0,0.0,0.0,0.0,0.0,0.0,0.372674,0.0,0.372674,0.372674,0.0,0.372674,0.0,0.0,0.372674,0.0,0.0,0.0,0.0,0.0,0.372674,0.0,0.745347,0.372674,0.372674,0.372674,0.372674,0.372674,0.372674,0.372674,0.745347,0.372674,0.64835,0.473295,0.473295,0.0,0.0,0.473295,0.946591,2.366477,3.786363,4.732954,9.939204,13.252272,22.244885,22.71818,8.992613,13.252272,23.664771,14.198863,40.703406,44.963065,23.191475,21.771589,34.550566,29.344316,15.145453,6.626136,5.20625,2.839773,2.366477,1.419886,0.473295
chr21,26917921,26967088,ADAMTS5,8,-,1.419886,0.473295,0.0,0.0,0.473295,0.473295,0.473295,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946591,0.0,0.473295,1.419886,5.20625,11.35909,18.458521,27.92443,44.489769,28.871021,21.298294,26.977839,29.817611,29.344316,37.439787,23.52018,31.520896,16.483405,6.265622,1.735095,1.15673,0.963942,0.289183,0.385577,0.192788,0.096394,0.096394,0.0,0.385577,0.385577,0.096394,0.096394,0.289183,0.289183,0.096394,0.289183,0.096394,0.289183,0.385577,0.096394,0.096394,0.096394,0.096394,0.096394,0.192788,0.289183,0.0,0.096394,0.192788,0.0,0.096394,0.096394,0.096394,0.096394,0.096394,0.385577,0.192788,0.192788,0.289183,0.096394,0.289183,0.192788,0.289183,0.481971,0.385577,0.096394,0.096394,0.0,0.192788,0.096394,0.096394,0.0,0.0,0.0,0.289183,0.096394,0.0,0.096394,0.192788,0.192788,0.192788,0.0,0.289183,0.0,0.192788,0.096394,0.192788,0.096394,0.0,0.096394,0.096394,0.096394,0.0,0.192788,0.096394,0.289183,0.096394,0.0,0.192788,0.192788,0.096394,0.096394,0.192788,0.192788,0.096394,0.192788,0.0,0.096394,0.0,0.096394,0.289183,0.096394,0.289183,0.096394,0.192788,0.0,0.0,0.0,1.419886,0.473295,0.473295,0.473295,0.0,0.946591,0.946591,0.473295,0.946591,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.0,0.473295,0.0,0.946591,0.0,0.0,0.0,0.0
chr21,42893308,42913299,NDUFV3,3,+,0.473295,0.0,0.0,0.473295,0.0,0.473295,0.473295,0.0,0.0,0.0,0.946591,0.473295,0.946591,0.946591,0.473295,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,2.366477,8.046022,8.992613,27.451134,37.863633,18.931817,3.313068,9.465908,60.648408,54.702486,60.410571,37.578229,12.129682,1.664858,1.664858,2.140532,0.475674,0.237837,0.0,0.713511,0.0,0.475674,0.0,0.0,0.237837,0.0,0.0,0.0,0.0,0.237837,0.237837,0.0,0.237837,0.237837,0.0,0.0,0.237837,0.951348,0.0,0.0,0.0,0.0,0.237837,0.237837,0.475674,0.475674,0.0,0.237837,0.237837,0.237837,0.237837,0.237837,0.0,0.475674,0.951348,0.0,0.0,0.237837,0.0,0.0,0.0,0.0,0.237837,0.475674,0.237837,0.475674,0.0,0.0,0.475674,0.237837,0.0,0.237837,0.951348,0.237837,0.0,0.713511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237837,0.0,0.0,0.237837,0.237837,0.0,0.0,0.0,0.0,0.0,0.237837,0.475674,0.237837,0.475674,0.237837,0.237837,0.0,0.713511,0.237837,0.0,0.0,0.237837,0.520105,0.0,0.0,0.0,0.0,0.0,0.946591,0.473295,0.0,0.0,0.0,0.0,0.946591,0.0,0.0,0.0,0.473295,0.473295,0.0,0.0,0.473295,0.0,0.0,0.946591,0.473295,0.473295,0.0,0.473295,1.419886,0.473295,0.0
chr21,30487042,30487436,KRTAP19-2,1,-,0.473295,0.473295,0.946591,0.473295,0.0,0.0,0.0,0.0,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.473295,0.473295,0.0,0.0,0.0,0.0,0.0,0.473295,0.0,0.473295,0.946591,15.776514,15.776514,15.776514,15.776514,15.776514,15.776514,15.776514,15.776514,15.776514,15.776514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.776514,15.776514,15.776514,15.776514,15.776514,15.776514,15.776514,15.776514,15.776514,15.776514,15.776514,15.776514,15.776514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946591,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.0,0.0,0.0,0.0,0.946591,0.0,0.0,0.0,0.0,0.473295,1.893182,0.473295,0.0,0.0,0.473295,0.0,0.0,0.0,0.0
chr21,41739372,41767052,RIPK4,8,-,0.473295,0.0,0.0,0.0,0.0,0.473295,0.946591,0.473295,2.366477,2.366477,3.786363,7.099431,6.15284,1.893182,1.893182,1.419886,6.15284,6.15284,5.20625,3.786363,5.679545,1.893182,0.473295,0.0,1.419886,1.893182,5.679545,8.046022,5.679545,25.557953,78.685363,51.102186,38.412382,30.009673,20.921029,4.973032,3.772645,1.371871,2.057806,1.028903,1.200387,0.514452,0.171484,0.171484,0.342968,0.342968,0.685935,0.685935,1.543355,1.200387,3.772645,1.028903,0.342968,0.342968,0.171484,0.171484,0.514452,0.0,0.0,0.171484,0.342968,0.342968,0.0,0.0,0.0,0.0,0.171484,0.342968,0.171484,0.171484,0.685935,0.342968,0.514452,0.171484,0.171484,0.171484,0.171484,0.0,0.0,0.171484,0.0,0.171484,0.342968,0.685935,0.171484,0.171484,0.171484,0.171484,0.171484,0.171484,0.171484,0.0,0.0,0.514452,0.0,0.514452,0.171484,0.342968,0.342968,0.0,0.0,0.0,0.171484,0.0,0.342968,0.171484,0.171484,0.171484,0.171484,0.342968,0.0,0.171484,0.171484,0.0,0.514452,0.342968,0.171484,0.0,0.0,0.342968,0.171484,0.514452,0.342968,0.0,0.857419,0.342968,0.342968,0.171484,0.171484,0.342968,0.171484,0.0,0.473295,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.473295,0.0,0.0,0.473295,0.0,0.0,0.0,0.473295,0.0,0.946591,0.473295,0.946591,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.0
chr21,44012308,44106552,TRAPPC10,23,+,0.0,0.0,0.0,0.473295,0.0,0.0,0.0,0.473295,0.473295,0.0,0.0,0.0,1.893182,1.893182,0.473295,0.0,0.473295,0.473295,0.946591,1.893182,2.839773,1.893182,3.313068,8.992613,28.871021,56.322155,46.382951,44.963065,51.115905,14.672158,33.3618,7.838013,1.004873,0.502437,0.251218,0.351706,0.301462,0.301462,0.200975,0.351706,0.301462,0.0,0.150731,0.502437,0.251218,0.100487,0.200975,0.251218,0.301462,0.100487,0.200975,0.351706,0.050244,0.200975,0.100487,0.200975,0.150731,0.200975,0.150731,0.100487,0.150731,0.050244,0.050244,0.100487,0.100487,0.050244,0.050244,0.200975,0.050244,0.100487,0.100487,0.301462,0.200975,0.251218,0.150731,0.100487,0.301462,0.150731,0.251218,0.200975,0.150731,0.150731,0.150731,0.251218,0.251218,0.100487,0.100487,0.100487,0.301462,0.150731,0.150731,0.200975,0.050244,0.100487,0.100487,0.050244,0.0,0.0,0.200975,0.100487,0.050244,0.301462,0.200975,0.100487,0.100487,0.452193,0.100487,0.150731,0.100487,0.150731,0.351706,0.200975,0.100487,0.050244,0.0,0.050244,0.100487,0.100487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.725567,3.786363,14.198863,0.0,0.0,0.0,8.519318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946591,0.473295,0.946591,0.473295,0.0,0.0
chr21,30620626,30620850,KRTAP20-4,1,+,0.0,0.0,0.0,0.0,0.0,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.0,0.0,0.0,0.0,0.0,0.946591,0.0,0.0,0.0,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,23.664771,0.473295,0.0,0.0,0.946591,0.946591,0.473295,0.0,0.0,0.946591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946591,0.473295,0.0,0.0,0.473295,0.946591,0.473295,0.0,0.0,0.0
chr21,17513042,17593610,CXADR,8,+,0.0,0.0,0.473295,0.473295,0.946591,0.946591,0.946591,0.0,1.419886,0.946591,3.313068,3.786363,3.786363,1.419886,3.786363,3.313068,8.046022,7.572727,12.778976,14.198863,18.458521,17.038635,25.084657,19.878408,18.458521,17.51193,31.710793,34.550566,14.198863,15.145453,45.095352,12.111659,0.52915,0.470356,0.235178,0.176383,0.117589,0.117589,0.293972,0.293972,0.117589,0.058794,0.352767,0.235178,0.0,0.235178,0.0,0.176383,0.235178,0.117589,0.0,0.0,0.176383,0.235178,0.117589,0.176383,0.058794,0.176383,0.352767,0.293972,0.940711,0.117589,0.058794,0.058794,0.352767,0.117589,0.587945,0.411561,0.117589,0.117589,0.058794,0.352767,0.058794,0.117589,0.058794,0.176383,0.176383,0.176383,0.117589,0.058794,0.293972,0.352767,0.293972,0.881917,0.293972,0.176383,0.235178,0.235178,0.293972,0.235178,0.117589,0.176383,0.0,0.058794,0.117589,0.176383,0.117589,0.0,0.117589,0.117589,0.0,0.293972,0.0,0.0,0.0,0.058794,0.058794,0.058794,0.176383,0.352767,0.176383,0.176383,0.058794,0.235178,0.176383,0.058794,0.411561,0.058794,0.058794,0.117589,0.176383,0.117589,0.058794,0.058794,0.176383,0.0,0.176383,0.117589,0.0,0.117589,0.0,0.0,0.0,0.0,0.473295,0.0,0.473295,0.473295,0.473295,0.0,0.473295,0.0,0.0,0.0,0.0,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.473295,0.473295,0.0,0.0,0.473295,0.473295,0.0
chr21,45263934,45287895,POFUT2,8,-,0.473295,0.0,0.473295,0.473295,1.419886,0.946591,0.0,0.0,0.473295,1.419886,0.473295,0.0,0.0,0.0,0.473295,0.946591,0.946591,0.946591,0.946591,0.946591,1.893182,4.732954,10.885795,16.56534,17.985226,18.931817,57.742041,63.421586,19.878408,6.15284,25.604506,46.339384,16.238588,1.386221,2.772442,2.57441,0.792126,0.792126,0.396063,0.396063,0.396063,0.594095,0.0,0.0,0.0,0.396063,0.0,0.198032,0.198032,0.396063,0.396063,0.0,0.396063,0.0,0.0,0.0,0.198032,0.0,0.198032,0.0,0.0,0.0,0.396063,0.198032,0.0,0.0,0.0,0.0,0.0,0.0,0.396063,0.198032,0.198032,0.792126,0.792126,0.594095,0.0,0.0,0.198032,0.0,0.0,0.990158,0.198032,0.0,0.0,0.198032,0.0,0.198032,0.396063,0.0,0.0,0.396063,0.198032,0.396063,0.0,0.198032,0.0,0.0,0.198032,0.0,0.198032,0.198032,0.0,0.0,0.0,0.0,0.198032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198032,0.792126,0.198032,0.198032,0.0,0.0,0.0,0.0,0.594095,0.0,0.198032,0.396063,0.0,0.0,0.0,0.396063,0.198032,0.0,0.473295,0.473295,0.0,0.0,0.473295,0.0,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.473295,0.0,0.0,0.0,0.473295,0.0,0.0,0.473295,0.0,0.0,1.419886,0.0,0.0
chr21,38805182,38824955,ETS2,11,+,0.473295,0.0,0.0,0.0,0.0,0.0,0.473295,0.473295,0.0,0.0,0.0,0.0,0.0,0.473295,0.473295,0.0,0.0,0.473295,0.0,0.0,0.946591,0.473295,0.473295,0.0,0.0,0.473295,0.473295,0.473295,0.0,0.473295,3.363521,9.129556,11.772323,23.304394,24.986154,46.608787,62.705637,55.978595,33.635207,17.298107,9.129556,5.285533,2.883018,2.642766,2.162263,1.922012,0.240251,0.240251,0.240251,0.0,0.480503,0.961006,0.480503,0.480503,0.720754,0.0,0.0,0.0,0.0,0.0,1.201257,0.240251,0.240251,0.480503,0.720754,0.0,0.240251,0.240251,0.0,0.720754,0.240251,0.480503,0.961006,0.480503,0.240251,0.240251,0.0,0.0,0.0,0.240251,0.0,0.0,0.0,0.0,0.0,0.0,0.240251,0.0,0.480503,0.480503,0.0,0.240251,0.240251,0.0,0.240251,0.0,0.480503,0.0,0.240251,0.240251,0.240251,0.240251,0.240251,0.480503,0.0,0.240251,0.480503,0.240251,0.480503,0.240251,0.0,0.0,0.240251,0.0,0.480503,0.480503,0.0,0.240251,0.240251,0.240251,0.0,0.0,0.0,0.240251,0.240251,0.240251,0.240251,0.0,0.0,0.0,0.0,0.0,0.473295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473295,0.473295,0.0,0.0,0.473295,0.473295,0.0,0.0,0.0,0.0,0.473295,0.946591,0.0,0.0,0.0,0.0,0.473295,0.473295,0.0,0.946591,0.0
