chrom,tss,tes,gene_id,exon_num,strand,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131,col132,col133,col134,col135,col136,col137,col138,col139,col140,col141,col142,col143,col144,col145,col146,col147,col148,col149,col150,col151,col152,col153,col154,col155,col156,col157,col158,col159,col160,col161
chr21,41739372,41767052,RIPK4,8,-,0.195948,0.195948,0.195948,0.0,0.0,0.0,0.0,0.195948,0.195948,0.0,0.0,0.0,0.195948,0.0,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,0.141991,0.070996,0.283983,0.638961,0.638961,1.348918,0.780953,1.135931,0.709957,0.851948,0.425974,0.141991,0.425974,0.49697,0.283983,0.141991,0.070996,0.070996,0.070996,0.141991,0.354979,0.283983,0.851948,0.709957,0.638961,0.212987,0.212987,0.283983,0.99394,1.632901,2.129871,1.277923,0.567966,0.354979,0.212987,1.916884,3.904764,4.401734,4.685716,4.046755,4.827708,2.200867,2.129871,3.478789,1.774893,2.129871,1.845888,1.632901,1.064936,1.277923,0.780953,0.780953,0.851948,0.780953,0.709957,1.419914,2.768832,3.194807,1.98788,4.188746,4.188746,2.271862,3.904764,7.454549,7.809527,4.685716,5.395673,5.395673,6.034635,3.691777,4.401734,3.478789,4.827708,5.040695,4.969699,3.833768,3.620781,5.040695,6.318617,5.111691,4.259742,4.756712,3.052815,4.756712,6.673596,5.821648,5.60866,7.312557,5.892643,4.898703,6.10563,8.164506,10.365372,6.886583,5.679656,5.963639,6.318617,6.10563,4.188746,6.673596,5.2906,4.702755,3.723015,4.898703,4.310859,4.702755,3.13517,3.13517,2.351378,1.567585,2.351378,2.743274,3.723015,5.2906,3.723015,3.331118,2.15543,1.175689,1.567585,1.567585,2.15543,0.587844,0.587844,0.979741,0.979741,1.371637,0.783793,0.391896,0.195948,0.391896
chr21,42893308,42913299,NDUFV3,3,+,0.195948,0.0,0.391896,0.0,0.0,0.587844,0.783793,0.587844,0.391896,0.195948,0.391896,0.391896,0.587844,0.391896,0.0,0.0,0.195948,0.391896,0.195948,0.195948,0.391896,0.391896,0.391896,0.391896,0.0,0.0,0.0,0.0,0.0,0.0,0.098466,0.098466,0.393866,0.492332,0.492332,0.0,2.067794,4.824854,4.234055,3.052458,2.560126,0.984664,1.673929,1.37853,0.295399,0.590798,1.673929,1.772395,3.643257,6.30185,6.498782,2.067794,1.37853,1.870862,5.120253,3.741723,5.514118,7.877312,5.514118,5.514118,0.590798,1.280063,1.37853,2.757059,3.347858,1.280063,3.938656,7.089581,4.627921,2.560126,1.37853,4.332522,5.218719,1.673929,0.393866,2.264727,5.809518,6.30185,4.430988,6.498782,5.120253,5.907984,6.400316,6.104917,6.794182,6.597249,2.560126,1.181597,0.295399,5.612585,6.597249,2.658593,1.772395,3.249391,3.84019,6.597249,8.665043,6.695715,4.529454,4.332522,1.969328,2.363194,2.067794,2.757059,0.787731,3.052458,3.249391,4.135589,9.84664,4.135589,1.673929,5.711051,5.120253,2.560126,2.363194,2.46166,2.560126,3.052458,3.347858,1.476996,1.476996,1.575462,1.969328,1.673929,0.492332,3.54479,1.280063,0.0,0.196933,0.590798,2.153276,2.547326,2.547326,1.371637,1.959481,0.783793,0.391896,0.587844,0.195948,0.0,0.587844,1.371637,1.371637,0.979741,0.783793,0.195948,0.0,0.0,0.195948,0.391896,0.0,0.0,0.0,0.587844,0.391896,0.195948,0.783793,0.979741,0.195948,0.195948,0.195948
chr21,36320196,36376632,MORC3,16,+,0.0,0.0,0.0,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104228,0.208455,0.069485,0.486396,1.945584,0.972792,2.397238,1.21599,1.598159,0.486396,0.660109,0.555881,0.660109,0.416911,0.347426,0.451654,0.868564,0.729594,1.07702,0.729594,0.486396,0.486396,2.258268,1.320218,2.779406,1.459188,1.21599,0.93805,3.925911,3.856426,5.107159,3.092089,4.759733,2.744664,1.632901,2.744664,5.628298,5.002931,3.23106,0.625366,2.188782,2.779406,5.489327,1.528673,1.459188,4.412307,3.682713,5.558812,2.675178,2.29301,3.300545,3.717456,3.960654,1.21599,3.126832,2.570951,3.335287,1.042277,0.416911,1.354961,2.675178,1.876099,1.007535,3.126832,6.079951,1.21599,1.320218,1.250733,2.327753,7.261199,7.921308,1.945584,1.181248,2.43198,4.516535,3.717456,6.566347,4.933446,2.918377,3.647971,3.891169,3.265802,6.149436,4.412307,2.918377,4.377565,7.712852,3.891169,1.667644,5.107159,2.362495,4.169109,3.891169,2.084555,2.640436,2.640436,3.126832,2.466723,1.181248,2.721502,1.959481,3.918963,1.371637,1.175689,0.195948,5.094652,3.527066,6.074392,7.641977,8.817666,8.621718,6.858185,4.506807,3.723015,2.939222,3.331118,1.567585,1.959481,0.0,0.195948,1.567585,1.763533,1.371637,1.763533,0.783793,0.195948,0.195948,0.587844,0.587844,0.391896
chr21,44768579,44801820,UBE2G2,7,-,2.15543,0.783793,1.567585,2.15543,2.15543,2.351378,2.351378,3.723015,3.527066,5.094652,4.506807,3.918963,4.898703,6.662237,5.486548,5.2906,4.310859,5.486548,3.918963,2.743274,1.567585,1.175689,1.175689,0.783793,0.587844,0.195948,0.195948,0.195948,0.0,0.0,0.0,0.295103,0.354123,1.003349,1.711595,1.18041,4.190457,4.721642,8.321894,5.902052,4.48556,3.895355,3.659272,0.767267,2.124739,3.482211,2.24278,1.711595,1.593554,0.885308,0.531185,0.826287,0.0,0.413144,0.885308,0.531185,0.826287,2.360821,3.836334,5.193806,2.892006,2.537883,1.888657,2.006698,1.357472,1.239431,1.239431,0.885308,0.059021,0.295103,0.413144,0.177062,1.239431,2.3018,2.537883,0.767267,1.475513,2.183759,1.888657,2.360821,2.892006,3.777313,2.537883,2.006698,1.12139,2.537883,3.541231,1.711595,3.069067,2.360821,0.885308,2.183759,1.888657,1.239431,1.18041,1.711595,1.239431,1.416493,0.767267,0.649226,2.124739,3.482211,2.478862,1.475513,4.898703,5.60695,2.360821,2.065718,4.603601,2.478862,4.426539,5.429888,6.492258,2.596903,2.773965,6.433237,6.020093,4.603601,2.006698,2.655924,3.541231,3.36417,3.482211,3.954375,2.183759,1.652575,3.36417,2.419841,0.236082,0.826287,1.652575,2.939222,1.959481,1.959481,1.371637,1.175689,2.15543,1.175689,0.587844,0.783793,0.391896,1.175689,0.979741,0.195948,0.783793,1.175689,0.979741,0.979741,1.371637,0.783793,0.587844,0.783793,0.587844,0.587844,0.587844,0.195948,0.783793,0.195948,0.587844,0.0,0.195948
chr21,44849597,44873690,PTTG1IP,6,-,0.587844,0.195948,0.0,0.195948,0.195948,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,0.391896,0.195948,0.0,0.195948,0.391896,0.195948,0.0,0.391896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210697,0.0,0.16329,0.244935,0.408225,0.32658,0.571515,0.816451,0.979741,0.734806,0.734806,0.816451,0.32658,0.16329,0.081645,0.48987,0.32658,0.48987,0.571515,1.387966,1.143031,1.469611,0.571515,0.898096,1.469611,1.143031,1.224676,2.286062,1.306321,0.898096,0.571515,1.224676,2.530997,2.694287,4.490478,5.225284,6.123379,6.205024,2.367707,2.939222,2.939222,2.286062,4.163898,3.510737,0.898096,2.204417,1.061386,0.734806,2.204417,3.347447,2.775932,2.367707,1.959481,0.408225,2.694287,2.367707,0.816451,3.020867,7.348055,8.001216,8.246151,5.796799,6.93983,5.470219,2.939222,3.184157,2.367707,2.367707,2.367707,2.041126,2.367707,1.387966,3.674028,5.470219,5.470219,4.082253,4.898703,6.368314,4.817058,4.245543,5.061994,3.755673,2.612642,5.061994,2.041126,0.32658,3.184157,3.184157,2.530997,1.061386,2.857577,3.184157,3.429092,5.306929,6.93983,3.592383,4.163898,5.225284,5.633509,4.898703,6.531605,5.094652,6.074392,3.331118,4.702755,3.723015,3.723015,4.898703,2.939222,2.547326,0.979741,0.979741,1.763533,0.391896,0.195948,0.587844,1.371637,1.175689,0.979741,0.783793,0.979741,0.979741,0.587844,0.979741,0.391896,0.783793,0.195948,1.371637,0.587844,0.195948,0.195948
chr21,46458890,46571226,DIP2A,39,+,5.486548,4.898703,5.094652,6.074392,5.2906,6.662237,4.506807,5.094652,6.27034,4.898703,2.743274,2.939222,1.959481,1.763533,1.567585,0.195948,2.15543,1.763533,2.939222,2.547326,2.351378,1.959481,0.783793,0.391896,0.195948,0.587844,0.195948,0.195948,0.0,0.0,0.052346,0.488562,0.697945,2.5475,1.186507,1.622723,0.785188,0.296627,0.209384,1.221404,0.174486,0.540908,0.610702,0.366421,0.523459,0.540908,0.872432,0.76774,0.88988,1.27375,0.418767,0.38387,0.38387,1.465685,1.884452,1.203956,0.994572,1.622723,1.326096,1.640171,1.413339,2.093836,1.169058,1.675069,2.704538,3.31524,3.245446,0.750291,0.575805,1.326096,3.018613,1.91935,1.675069,0.697945,1.91935,3.070959,3.82125,5.496319,1.326096,0.663048,1.046918,0.296627,1.413339,0.50601,0.610702,0.523459,1.099264,0.593253,0.540908,0.558356,0.50601,0.488562,0.872432,1.448236,1.413339,2.058939,1.77976,3.088408,1.587826,2.460257,3.350137,3.105856,2.634743,3.297791,1.989144,2.407911,2.16363,3.437381,3.036062,2.285771,1.814658,2.844127,2.407911,2.058939,1.954247,2.111284,2.879024,2.285771,1.954247,1.640171,2.599846,2.739435,2.669641,2.599846,2.564949,2.739435,4.309812,2.285771,1.832106,4.501747,9.253106,5.682496,4.114911,0.979741,2.547326,0.783793,1.763533,1.959481,1.763533,1.175689,0.783793,1.371637,2.939222,3.331118,1.959481,4.114911,3.723015,5.2906,3.331118,5.2906,2.351378,3.723015,1.567585,1.175689,0.979741,0.391896,0.391896,0.587844,1.175689,0.391896,0.391896
chr21,44805616,44818062,SUMO3,4,-,0.0,0.0,0.195948,0.195948,0.195948,0.0,0.391896,0.195948,0.195948,0.587844,0.195948,0.587844,0.783793,0.0,0.195948,0.391896,0.391896,0.783793,0.391896,0.195948,0.195948,0.391896,0.0,0.391896,0.391896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158023,0.474068,0.316045,0.158023,0.0,0.158023,0.474068,1.264182,1.73825,0.790113,0.790113,0.632091,1.580227,1.422204,1.264182,0.474068,0.474068,0.474068,0.790113,0.948136,0.948136,0.948136,1.106159,0.316045,0.474068,0.790113,0.790113,0.790113,2.054295,1.896272,2.528363,2.054295,0.948136,2.37034,1.106159,1.422204,2.528363,1.896272,2.054295,1.896272,2.212318,1.422204,1.580227,0.790113,0.474068,0.948136,1.264182,2.054295,0.948136,1.264182,2.054295,2.054295,3.476499,3.950567,4.266613,3.318477,3.160454,3.634522,3.476499,5.214749,3.634522,3.318477,3.318477,3.160454,2.686386,3.002431,2.212318,2.528363,2.528363,3.476499,2.37034,4.898703,4.740681,4.266613,1.264182,0.948136,1.73825,2.212318,2.528363,3.476499,3.950567,3.002431,2.37034,1.73825,4.424635,6.162885,6.320908,3.792545,4.424635,2.528363,2.844408,1.422204,2.528363,2.37034,1.73825,2.528363,4.10859,4.702755,6.074392,3.918963,4.506807,4.702755,4.114911,3.527066,3.918963,1.567585,0.783793,1.567585,2.15543,1.959481,2.351378,2.15543,3.527066,3.723015,5.094652,4.310859,4.114911,5.094652,6.27034,5.486548,5.2906,4.114911,5.2906,4.114911,2.743274,1.567585,1.371637
chr21,46286341,46297751,YBEY,4,+,4.702755,5.2906,9.405511,9.013614,7.837925,9.405511,9.601459,7.641977,7.446029,7.446029,5.2906,5.878444,4.310859,4.114911,4.506807,4.114911,2.15543,2.743274,4.114911,2.743274,0.979741,0.587844,0.587844,0.587844,0.587844,0.587844,0.391896,0.391896,0.0,0.195948,0.171884,0.0,0.0,0.0,0.0,0.515653,0.343769,0.0,0.171884,0.343769,0.0,1.718843,0.859422,0.687537,0.343769,1.375075,2.578265,3.093918,1.20319,1.031306,0.859422,1.546959,1.890728,1.546959,3.265802,2.922034,0.687537,0.171884,0.0,0.343769,2.750149,5.15653,2.234496,1.546959,0.687537,0.687537,1.031306,1.031306,0.171884,0.0,0.0,0.0,0.515653,2.234496,3.781455,6.531605,6.703489,7.047258,5.672183,6.187836,4.984646,5.844067,4.812761,3.781455,1.890728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.718843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343769,0.171884,0.0,1.031306,0.343769,0.0,0.171884,0.0,0.171884,0.171884,0.0,0.171884,0.0,0.0,0.515653,0.687537,0.343769,0.687537,0.171884,0.171884,0.343769,0.0,0.171884,0.171884,0.515653,0.515653,0.343769,3.918963,0.391896,0.391896,0.783793,2.547326,1.763533,1.175689,1.763533,0.391896,0.0,0.783793,0.587844,0.783793,1.175689,0.587844,4.506807,5.094652,4.898703,7.250081,5.878444,5.878444,4.114911,2.939222,3.331118,2.547326,0.391896,0.0,1.371637,5.2906,7.054133,7.446029
chr21,17788973,17819356,C21orf91,5,-,0.0,0.391896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236082,0.194008,0.452685,0.452685,1.228718,0.840702,0.388016,0.97004,1.358056,3.94483,2.586774,2.328097,1.164048,2.134089,3.298137,4.138839,3.233468,3.298137,2.392766,3.168798,4.591524,3.556814,1.422726,3.104129,2.586774,2.00475,3.492145,5.238218,5.044209,9.118379,4.074169,4.850201,3.492145,4.138839,6.337597,6.790282,6.078919,3.03946,2.845452,3.233468,2.522105,1.422726,0.582024,1.875411,2.00475,1.03471,0.840702,1.228718,1.422726,1.875411,2.457435,2.00475,1.552064,1.810742,3.298137,2.522105,2.134089,1.293387,0.517355,0.711363,0.711363,0.517355,0.905371,0.129339,0.452685,0.776032,0.646694,0.064669,0.323347,0.452685,0.517355,0.064669,0.129339,1.228718,2.328097,4.074169,3.104129,2.716113,1.746073,2.586774,2.522105,2.651443,2.716113,2.457435,3.427476,4.526855,3.94483,1.293387,2.00475,2.780782,2.198758,1.810742,2.328097,1.099379,0.711363,0.905371,0.323347,0.323347,0.711363,0.582024,0.646694,0.783793,0.587844,0.979741,0.783793,0.195948,0.195948,1.175689,1.763533,0.979741,0.391896,1.567585,1.567585,1.763533,2.939222,2.939222,1.567585,4.506807,7.641977,7.446029,8.621718,7.837925,6.662237,4.702755,3.331118,3.331118,3.13517,1.567585,2.547326,2.939222,4.310859
chr21,33402881,33437516,IFNGR2,8,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391896,0.195948,0.0,0.0,0.195948,0.391896,0.195948,0.195948,0.0,0.0,0.0,0.195948,0.0,0.0,0.391896,0.195948,0.0,0.0,0.0,0.0,0.169897,0.113265,0.679589,1.132648,2.095399,1.472443,0.566324,0.396427,0.736221,1.812237,1.529075,0.22653,0.962751,1.359178,0.622957,0.339794,0.962751,0.736221,0.509692,0.792854,2.038767,2.435194,2.774988,2.095399,1.585707,0.622957,1.41581,1.132648,0.339794,1.302545,1.925502,2.378561,5.776506,3.511209,4.70049,2.265296,1.019383,0.906119,1.132648,3.114783,1.359178,1.529075,1.245913,0.736221,0.566324,2.038767,2.605091,3.05815,1.585707,0.849486,2.83162,7.75864,7.135684,4.360696,0.339794,0.396427,1.245913,2.548458,2.661723,4.247431,1.86887,3.681107,8.098435,6.1163,1.132648,0.509692,1.529075,5.436711,4.247431,1.585707,0.849486,2.321929,3.454577,4.134166,4.020901,1.698972,1.64234,2.208664,5.040284,1.812237,2.944885,6.286197,6.795889,5.833138,4.870387,7.305581,5.323447,3.964269,2.83162,5.549976,4.813755,2.718356,1.132648,1.755605,1.698972,3.228047,2.944885,5.598518,2.939222,2.547326,2.351378,3.13517,2.15543,1.371637,4.310859,5.2906,4.114911,2.15543,0.195948,2.15543,0.783793,0.0,0.979741,3.918963,2.743274,3.331118,2.351378,0.391896,0.0,0.783793,0.979741,0.195948,1.175689,1.175689,0.979741,1.175689,0.0,0.195948
chr21,32291812,32314784,MRAP,5,+,0.195948,0.0,0.0,0.0,0.195948,0.0,0.0,0.195948,0.0,0.0,0.0,0.0,0.0,0.195948,0.195948,0.195948,0.195948,0.0,0.195948,0.391896,0.391896,0.391896,0.391896,0.0,0.0,0.0,0.0,0.0,0.587844,0.195948,0.256701,0.085567,0.085567,0.342267,0.427834,0.513401,0.342267,0.770102,0.513401,0.171134,0.085567,0.171134,0.085567,0.342267,0.085567,0.427834,0.256701,0.513401,0.855669,0.941236,1.197936,0.855669,0.941236,0.513401,0.770102,1.112369,0.513401,0.770102,0.684535,0.513401,0.770102,0.427834,0.427834,0.256701,0.684535,1.026802,2.053605,3.936076,3.508242,4.021643,1.026802,1.796904,2.652573,1.968038,1.112369,0.770102,1.026802,2.310306,0.770102,0.427834,1.36907,1.283503,0.598968,0.770102,0.598968,0.085567,0.941236,0.684535,0.342267,1.36907,1.197936,1.197936,1.026802,0.770102,2.310306,2.567006,1.968038,0.941236,0.770102,1.112369,0.855669,0.770102,1.112369,1.796904,2.909274,1.625771,1.796904,0.513401,0.342267,1.026802,0.684535,0.941236,0.598968,1.026802,1.197936,1.711337,1.968038,1.796904,3.508242,3.508242,2.909274,2.310306,2.310306,3.593809,4.192777,3.165974,1.625771,0.941236,1.283503,3.679376,5.987304,7.837925,7.250081,5.682496,3.331118,3.13517,1.371637,1.567585,2.547326,3.527066,3.13517,3.13517,5.094652,7.054133,6.466289,6.662237,6.662237,4.898703,5.486548,5.682496,6.466289,5.094652,4.114911,7.641977,8.229822,6.858185,8.229822,8.42577,6.662237,7.446029,8.621718
chr21,30501656,30502141,KRTAP19-5,1,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391896,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.195948,0.0,0.0,0.0,0.0,0.0,0.195948,9.797407,4.898703,4.898703,4.898703,4.898703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.898703,4.898703,9.797407,9.797407,9.797407,9.797407,14.69611,14.69611,14.69611,9.797407,9.797407,4.898703,4.898703,4.898703,9.797407,4.898703,4.898703,4.898703,4.898703,4.898703,4.898703,4.898703,0.0,4.898703,4.898703,4.898703,4.898703,4.898703,4.898703,4.898703,9.797407,9.797407,4.898703,4.898703,4.898703,4.898703,4.898703,4.898703,4.898703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.0,0.0,0.391896,0.0,0.0,0.0,0.195948,0.391896,0.391896,0.0,0.0,0.195948,0.0,0.195948,0.0,0.0,0.0,0.391896,0.195948,0.587844,0.587844,0.195948,0.195948,0.0,0.0,0.195948,0.0,0.0,0.0
chr21,46635673,46665124,PRMT2,7,+,0.0,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391896,0.391896,0.0,0.0,0.0,0.195948,0.0,0.0,0.195948,0.195948,0.195948,0.0,0.0,0.0,0.0,0.0,0.0,0.195948,0.199947,0.466543,0.333245,1.133033,3.465749,4.198889,1.266332,0.933086,2.466014,2.199418,0.866437,0.399894,0.933086,0.866437,0.533192,0.799788,0.266596,1.39963,1.799524,4.13224,2.73261,2.199418,0.999735,1.532928,0.533192,0.999735,1.599577,4.932028,5.065326,6.13171,6.398307,3.532398,1.266332,2.332716,2.132769,4.532134,3.865644,2.466014,3.265802,1.39963,1.466279,2.599312,3.3991,4.79873,5.331922,4.465485,5.665167,5.665167,3.932293,5.331922,4.13224,5.065326,2.932557,2.06612,2.999206,4.532134,2.266067,3.465749,6.331658,6.464956,7.731287,4.665432,3.798995,3.532398,6.531605,4.732081,2.73261,1.466279,1.799524,1.866173,1.466279,1.199682,1.732875,1.732875,1.133033,0.66649,0.933086,1.133033,2.466014,2.532663,1.866173,0.933086,0.399894,0.533192,1.199682,1.599577,0.599841,0.799788,0.333245,0.133298,0.533192,0.399894,1.599577,1.199682,1.866173,2.599312,1.999471,3.532398,5.665167,2.332716,1.536848,0.783793,0.587844,1.567585,3.13517,3.331118,2.743274,3.13517,1.763533,2.939222,0.783793,0.195948,0.587844,0.783793,0.0,0.391896,1.175689,0.0,0.0,0.0,0.587844,1.175689,0.783793,0.391896,0.195948,0.195948,0.0,0.0,0.195948,0.783793,0.0
chr21,37073253,37203107,TTC3,37,+,6.466289,6.662237,4.898703,4.310859,4.114911,3.527066,0.979741,1.371637,2.743274,1.567585,3.13517,3.527066,3.331118,2.15543,2.351378,3.13517,2.15543,1.959481,1.567585,0.979741,0.979741,0.587844,0.0,0.0,0.391896,0.195948,0.0,0.0,0.0,0.0,0.19625,0.241539,0.452885,0.332115,0.19625,0.135865,0.166058,0.19625,0.558558,0.226442,0.332115,1.192597,1.720962,1.88702,1.328462,0.513269,1.086923,2.958847,2.792789,4.966636,2.264424,0.679327,0.301923,0.437789,0.407596,0.649135,0.558558,2.204039,0.166058,0.060385,0.030192,0.015096,0.603846,0.286827,0.58875,0.317019,0.875577,0.513269,1.69077,1.328462,1.88702,2.717309,2.385193,2.219135,1.871924,1.630385,2.068174,3.306059,6.536637,4.996828,1.811539,2.370097,1.192597,0.362308,0.467981,2.626732,1.479424,2.596539,2.309712,1.871924,1.509616,1.902116,3.094712,1.947404,2.521058,3.155097,2.219135,1.69077,1.962501,2.838078,2.143655,3.683463,2.611635,2.762597,1.283173,1.902116,2.732405,3.713655,2.068174,2.687116,2.807885,1.841731,2.053078,3.170193,2.08327,1.796443,1.252981,2.898462,3.698559,1.88702,1.977597,2.113462,2.626732,3.45702,2.777693,2.204039,2.702212,3.094712,4.015578,3.170193,2.177202,4.702755,4.114911,4.702755,2.547326,1.175689,0.587844,0.195948,0.0,0.0,0.587844,1.175689,0.783793,0.783793,0.783793,2.15543,2.15543,1.567585,0.587844,1.371637,1.175689,0.587844,0.783793,0.391896,0.587844,0.391896,0.195948,0.391896,0.195948,0.195948,0.979741
chr21,17513042,17593610,CXADR,8,+,0.587844,0.0,0.0,0.0,0.391896,0.391896,0.0,0.0,0.0,0.195948,0.0,0.195948,0.195948,0.195948,0.195948,0.0,0.0,0.195948,0.0,0.195948,0.0,0.195948,0.0,0.0,0.0,0.0,0.0,0.195948,0.195948,0.0,0.0,0.17039,0.754583,0.608535,1.071021,0.730242,0.486828,1.217069,0.657217,0.511169,0.584193,0.389462,0.486828,0.316438,0.17039,0.389462,0.219072,0.146048,0.097366,0.097366,0.146048,0.243414,0.608535,0.511169,0.559852,0.803266,0.340779,1.119704,0.389462,0.243414,0.389462,0.559852,0.438145,0.486828,0.559852,0.121707,0.073024,0.0,0.073024,0.17039,0.292097,0.462486,1.922969,1.022338,2.896625,2.093359,0.53551,0.657217,0.851948,0.730242,1.460483,0.7059,0.438145,0.584193,0.900631,0.973655,2.093359,1.849945,1.338776,0.924973,2.263749,2.28809,1.290093,0.584193,1.630873,2.482821,0.754583,0.462486,0.657217,0.413804,0.267755,0.730242,0.608535,0.511169,0.559852,0.292097,0.219072,0.17039,0.048683,0.17039,0.292097,0.559852,0.584193,0.389462,0.462486,0.194731,0.486828,0.194731,0.365121,0.073024,0.048683,0.048683,0.097366,0.146048,0.389462,0.657217,1.947311,1.338776,2.774918,3.33477,6.339499,7.641977,8.229822,5.878444,4.702755,10.973096,12.148785,14.108266,12.148785,10.189303,10.973096,9.013614,6.074392,5.2906,5.2906,4.114911,4.506807,2.743274,2.15543,0.979741,1.567585,3.527066,4.310859,6.858185,8.817666,7.054133,7.446029,3.13517,3.527066,6.074392,9.601459
chr21,44939696,44976973,SLX9,6,+,1.763533,0.391896,0.783793,1.371637,1.567585,1.763533,0.391896,0.195948,0.195948,0.587844,0.783793,1.567585,2.547326,1.763533,0.783793,0.0,0.195948,2.939222,1.959481,1.763533,1.763533,1.763533,1.175689,0.979741,0.979741,0.195948,0.391896,0.195948,0.195948,0.0,0.052674,0.36872,0.316045,0.210697,0.632091,2.054295,2.159643,4.003242,2.581037,2.633712,4.688007,6.215559,5.267423,4.371961,4.529984,4.688007,2.317666,1.896272,2.633712,1.316856,2.844408,2.844408,1.474878,0.790113,1.053485,1.580227,1.211507,1.474878,1.474878,3.055105,1.158833,5.214749,2.844408,0.948136,1.948947,1.316856,1.580227,1.632901,3.423825,1.896272,2.001621,1.053485,1.948947,2.317666,2.528363,3.950567,3.73987,2.528363,2.106969,2.423015,2.73906,2.475689,1.00081,1.948947,2.73906,4.371961,3.634522,2.475689,2.73906,1.474878,3.687196,4.740681,3.529173,0.684765,1.158833,1.527553,1.264182,1.158833,1.36953,1.790924,1.843598,1.474878,1.36953,1.106159,2.844408,3.318477,2.159643,3.002431,0.263371,2.001621,2.054295,1.211507,1.843598,1.632901,1.316856,0.36872,0.842788,0.948136,1.422204,2.581037,0.210697,0.684765,1.474878,1.158833,2.264992,2.159643,1.632901,1.211507,1.790924,1.211507,2.290303,2.547326,1.567585,1.763533,2.743274,1.175689,1.959481,1.567585,0.783793,1.763533,0.0,0.391896,1.175689,1.371637,0.783793,0.391896,0.0,0.0,0.0,0.391896,0.0,0.195948,0.195948,0.783793,0.587844,0.587844,0.979741,0.979741,1.567585,1.175689,0.391896
